"";"x"
"1";1474,7
"2";1475,377
"3";1475,908
"4";1476,328
"5";1476,789
"6";1477,281
"7";1477,874
"8";1478,42
"9";1478,937
"10";1479,254
"11";1479,627
"12";1480,06
"13";1480,578
"14";1481,183
"15";1481,714
"16";1481,971
"17";1482,549
"18";1483,164
"19";1483,599
"20";1483,873
"21";1484,479
"22";1484,983
"23";1485,432
"24";1485,991
"25";1486,252
"26";1486,611
"27";1486,97
"28";1487,231
"29";1487,59
"30";1487,833
"31";1488,266
"32";1488,686
"33";1489,143
"34";1489,604
"35";1490,052
"36";1490,383
"37";1490,755
"38";1491,059
"39";1491,333
"40";1491,77
"41";1492,245
"42";1492,618
"43";1493,019
"44";1493,611
"45";1493,914
"46";1494,288
"47";1494,763
"48";1495,323
"49";1495,873
"50";1496,447
"51";1496,951
"52";1497,468
"53";1497,902
"54";1498,363
"55";1498,752
"56";1499,428
"57";1499,731
"58";1500,09
"59";1500,523
"60";1500,882
"61";1501,572
"62";1501,963
"63";1502,681
"64";1503,087
"65";1503,418
"66";1503,875
"67";1504,164
"68";1504,524
"69";1504,887
"70";1505,274
"71";1505,689
"72";1506,269
"73";1506,717
"74";1507,207
"75";1507,683
"76";1508,13
"77";1508,447
"78";1508,848
"79";1509,309
"80";1509,739
"81";1510,159
"82";1510,648
"83";1511,036
"84";1511,469
"85";1511,87
"86";1512,318
"87";1512,766
"88";1513,216
"89";1513,678
"90";1514,149
"91";1514,582
"92";1515,045
"93";1515,521
"94";1516,024
"95";1516,439
"96";1516,929
"97";1517,349
"98";1517,853
"99";1518,3
"100";1518,775
"101";1519,247
"102";1519,722
"103";1520,198
"104";1520,691
"105";1521,166
"106";1521,656
"107";1522,131
"108";1522,635
"109";1523,111
"110";1523,586
"111";1524,076
"112";1524,552
"113";1525,028
"114";1525,504
"115";1525,98
"116";1526,47
"117";1526,941
"118";1527,422
"119";1527,927
"120";1528,398
"121";1528,874
"122";1529,363
"123";1529,839
"124";1530,315
"125";1530,791
"126";1531,267
"127";1531,756
"128";1532,246
"129";1532,708
"130";1533,198
"131";1533,674
"132";1534,163
"133";1534,641
"134";1535,131
"135";1535,588
"136";1536,092
"137";1536,554
"138";1537,029
"139";1537,505
"140";1537,995
"141";1538,458
"142";1538,947
"143";1539,437
"144";1539,912
"145";1540,388
"146";1540,892
"147";1541,368
"148";1541,846
"149";1542,317
"150";1542,826
"151";1543,283
"152";1543,787
"153";1544,263
"154";1544,738
"155";1545,228
"156";1545,704
"157";1546,193
"158";1546,684
"159";1547,16
"160";1547,665
"161";1548,113
"162";1548,618
"163";1549,097
"164";1549,601
"165";1550,063
"166";1550,567
"167";1551,042
"168";1551,517
"169";1551,989
"170";1552,464
"171";1552,954
"172";1553,415
"173";1553,895
"174";1554,413
"175";1554,874
"176";1555,377
"177";1555,839
"178";1556,33
"179";1556,805
"180";1557,294
"181";1557,755
"182";1558,26
"183";1558,731
"184";1559,239
"185";1559,697
"186";1560,187
"187";1560,661
"188";1561,137
"189";1561,613
"190";1562,102
"191";1562,578
"192";1563,067
"193";1563,476
"194";1563,835
"195";1564,194
"196";1564,609
"197";1564,959
"198";1565,346
"199";1565,807
"200";1566,181
"201";1566,498
"202";1566,829
"203";1567,188
"204";1567,533
"205";1567,892
"206";1568,223
"207";1568,573
"208";1568,919
"209";1569,264
"210";1569,568
"211";1569,983
"212";1570,342
"213";1570,708
"214";1570,978
"215";1571,397
"216";1571,757
"217";1572,116
"218";1572,461
"219";1572,82
"220";1573,184
"221";1573,515
"222";1573,874
"223";1574,233
"224";1574,578
"225";1574,938
"226";1575,282
"227";1575,646
"228";1576,005
"229";1576,349
"230";1576,709
"231";1577,054
"232";1577,413
"233";1577,716
"234";1578,123
"235";1578,468
"236";1578,827
"237";1579,186
"238";1579,55
"239";1579,881
"240";1580,255
"241";1580,6
"242";1580,945
"243";1581,29
"244";1581,649
"245";1582,013
"246";1582,372
"247";1582,731
"248";1583,09
"249";1583,365
"250";1583,752
"251";1584,097
"252";1584,531
"253";1584,89
"254";1585,182
"255";1585,513
"256";1585,946
"257";1586,216
"258";1586,636
"259";1586,938
"260";1587,354
"261";1587,717
"262";1588,076
"263";1588,435
"264";1588,794
"265";1589,167
"266";1589,53
"267";1589,875
"268";1590,174
"269";1590,58
"270";1590,883
"271";1591,313
"272";1591,658
"273";1592,007
"274";1592,396
"275";1592,741
"276";1593,1
"277";1593,463
"278";1593,822
"279";1594,181
"280";1594,541
"281";1594,914
"282";1595,263
"283";1595,637
"284";1595,995
"285";1596,34
"286";1596,727
"287";1597,077
"288";1597,45
"289";1597,837
"290";1598,182
"291";1598,541
"292";1598,918
"293";1599,236
"294";1599,609
"295";1599,913
"296";1600,318
"297";1600,663
"298";1600,962
"299";1601,326
"300";1601,727
"301";1602,058
"302";1602,361
"303";1602,748
"304";1603,107
"305";1603,457
"306";1603,802
"307";1604,506
"308";1604,837
"309";1605,182
"310";1605,527
"311";1605,886
"312";1606,217
"313";1606,58
"314";1606,857
"315";1607,258
"316";1607,691
"317";1608,021
"318";1608,38
"319";1608,739
