"";"x"
"1";1983,2
"2";1983,532
"3";1984,161
"4";1984,525
"5";1984,857
"6";1985,328
"7";1985,706
"8";1986,094
"9";1986,798
"10";1987,222
"11";1987,669
"12";1988,318
"13";1988,691
"14";1988,967
"15";1989,326
"16";1989,714
"17";1990,045
"18";1990,507
"19";1990,894
"20";1991,5
"21";1991,873
"22";1992,597
"23";1992,839
"24";1993,218
"25";1993,522
"26";1993,821
"27";1994,246
"28";1994,578
"29";1994,909
"30";1995,487
"31";1995,991
"32";1996,295
"33";1996,682
"34";1997,041
"35";1997,4
"36";1997,862
"37";1998,281
"38";1998,827
"39";1999,13
"40";1999,634
"41";2000,096
"42";2000,529
"43";2000,958
"44";2001,496
"45";2002,041
"46";2002,591
"47";2002,951
"48";2003,544
"49";2003,842
"50";2004,146
"51";2004,537
"52";2004,868
"53";2005,228
"54";2005,801
"55";2006,132
"56";2006,552
"57";2007,042
"58";2007,358
"59";2007,629
"60";2008,249
"61";2008,657
"62";2008,858
"63";2009,291
"64";2009,693
"65";2009,921
"66";2010,397
"67";2010,728
"68";2011,003
"69";2011,478
"70";2011,936
"71";2012,383
"72";2012,929
"73";2013,447
"74";2014,082
"75";2014,46
"76";2014,964
"77";2015,485
"78";2015,906
"79";2016,424
"80";2016,899
"81";2017,417
"82";2018,051
"83";2018,484
"84";2019,044
"85";2019,519
"86";2020,022
"87";2020,601
"88";2021,104
"89";2021,636
"90";2022,167
"91";2022,671
"92";2023,235
"93";2023,725
"94";2024,285
"95";2024,775
"96";2025,278
"97";2025,782
"98";2026,332
"99";2026,836
"100";2027,409
"101";2027,912
"102";2028,448
"103";2028,938
"104";2029,441
"105";2029,959
"106";2030,507
"107";2030,996
"108";2031,547
"109";2032,036
"110";2032,596
"111";2033,057
"112";2033,575
"113";2034,106
"114";2034,61
"115";2035,115
"116";2035,665
"117";2036,182
"118";2036,672
"119";2037,204
"120";2037,682
"121";2038,246
"122";2038,764
"123";2039,296
"124";2039,86
"125";2040,391
"126";2040,867
"127";2041,371
"128";2041,861
"129";2042,477
"130";2042,896
"131";2043,442
"132";2043,946
"133";2044,512
"134";2045,03
"135";2045,52
"136";2045,996
"137";2046,556
"138";2047,106
"139";2047,624
"140";2048,099
"141";2048,631
"142";2049,149
"143";2049,653
"144";2050,171
"145";2050,706
"146";2051,224
"147";2051,758
"148";2052,263
"149";2052,827
"150";2053,316
"151";2053,834
"152";2054,38
"153";2054,87
"154";2055,434
"155";2055,939
"156";2056,443
"157";2056,905
"158";2057,409
"159";2057,899
"160";2058,444
"161";2058,938
"162";2059,47
"163";2059,987
"164";2060,492
"165";2061,014
"166";2061,518
"167";2062,022
"168";2062,54
"169";2063,058
"170";2063,59
"171";2064,112
"172";2064,644
"173";2065,12
"174";2065,638
"175";2066,172
"176";2066,719
"177";2067,209
"178";2067,774
"179";2068,264
"180";2068,81
"181";2069,328
"182";2069,865
"183";2070,354
"184";2070,901
"185";2071,404
"186";2071,791
"187";2072,155
"188";2072,514
"189";2072,915
"190";2073,295
"191";2073,655
"192";2074,028
"193";2074,373
"194";2074,76
"195";2075,124
"196";2075,539
"197";2075,898
"198";2076,276
"199";2076,649
"200";2077,052
"201";2077,402
"202";2077,803
"203";2078,163
"204";2078,554
"205";2078,928
"206";2079,33
"207";2079,689
"208";2080,095
"209";2080,468
"210";2080,861
"211";2081,221
"212";2081,608
"213";2081,986
"214";2082,373
"215";2082,747
"216";2083,125
"217";2083,498
"218";2083,889
"219";2084,25
"220";2084,642
"221";2085,016
"222";2085,403
"223";2085,767
"224";2086,168
"225";2086,542
"226";2086,934
"227";2087,307
"228";2087,682
"229";2088,048
"230";2088,436
"231";2088,81
"232";2089,202
"233";2089,575
"234";2089,962
"235";2090,34
"236";2090,727
"237";2091,087
"238";2091,473
"239";2091,837
"240";2092,239
"241";2092,612
"242";2093,003
"243";2093,363
"244";2093,764
"245";2094,142
"246";2094,544
"247";2094,923
"248";2095,31
"249";2095,697
"250";2096,089
"251";2096,462
"252";2096,863
"253";2097,241
"254";2097,615
"255";2098,003
"256";2098,395
"257";2098,782
"258";2099,188
"259";2099,576
"260";2099,978
"261";2100,356
"262";2100,771
"263";2101,144
"264";2101,536
"265";2101,923
"266";2102,318
"267";2102,692
"268";2103,093
"269";2103,457
"270";2103,858
"271";2104,246
"272";2104,652
"273";2105,026
"274";2105,432
"275";2105,805
"276";2106,207
"277";2106,599
"278";2107
"279";2107,373
"280";2107,779
"281";2108,166
"282";2108,572
"283";2108,946
"284";2109,338
"285";2109,731
"286";2110,132
"287";2110,524
"288";2110,911
"289";2111,311
"290";2111,717
"291";2112,09
"292";2112,495
"293";2112,896
"294";2113,283
"295";2113,675
"296";2114,076
"297";2114,449
"298";2114,883
"299";2115,255
"300";2115,648
"301";2116,049
"302";2116,436
"303";2116,829
"304";2117,248
"305";2117,622
"306";2118,023
"307";2118,415
"308";2118,83
"309";2119,19
"310";2119,596
"311";2119,997
"312";2120,403
"313";2120,791
"314";2121,197
"315";2121,584
"316";2121,99
"317";2122,363
"318";2122,75
"319";2123,142
"320";2123,543
"321";2123,919
"322";2124,324
"323";2124,726
"324";2125,118
"325";2125,519
"326";2125,911
"327";2126,313
"328";2126,7
"329";2127,105
"330";2127,507
"331";2127,885
"332";2128,314
"333";2128,701
"334";2129,121
"335";2129,495
"336";2129,888
"337";2130,289
"338";2130,723
"339";2131,099
"340";2131,49
"341";2131,906
"342";2132,297
"343";2132,685
"344";2133,086
"345";2133,491
"346";2133,893
"347";2134,285
"348";2134,672
"349";2135,091
"350";2135,493
"351";2135,88
"352";2136,272
"353";2136,674
"354";2137,065
"355";2137,453
"356";2137,854
"357";2138,232
"358";2138,62
"359";2139,025
"360";2139,427
"361";2139,8
"362";2140,207
"363";2140,594
"364";2140,985
"365";2141,387
"366";2141,806
"367";2142,179
"368";2142,567
"369";2142,972
"370";2143,359
"371";2143,746
"372";2144,151
"373";2144,538
"374";2144,93
"375";2145,331
"376";2145,725
"377";2146,112
"378";2146,532
"379";2146,905
"380";2147,307
"381";2147,712
"382";2148,099
"383";2148,486
"384";2148,878
"385";2149,251
"386";2149,624
"387";2150,03
"388";2150,431
"389";2150,805
"390";2151,197
"391";2151,57
"392";2151,957
"393";2152,337
"394";2152,713
"395";2153,072
"396";2153,449
"397";2153,851
"398";2154,238
"399";2154,615
"400";2155,002
"401";2155,39
"402";2155,767
"403";2156,14
"404";2156,514
"405";2156,891
"406";2157,278
"407";2157,638
"408";2158,025
"409";2158,389
"410";2158,776
"411";2159,149
"412";2159,541
"413";2159,914
"414";2160,306
"415";2160,679
"416";2161,052
"417";2161,458
"418";2161,831
"419";2162,204
"420";2162,595
"421";2162,982
"422";2163,369
"423";2163,761
"424";2164,147
"425";2164,52
"426";2164,912
"427";2165,312
"428";2165,686
"429";2166,077
"430";2166,45
"431";2166,85
"432";2167,23
"433";2167,617
"434";2168,009
"435";2168,382
"436";2168,783
"437";2169,146
"438";2169,533
"439";2169,906
"440";2170,279
"441";2170,67
"442";2171,043
"443";2171,43
"444";2171,794
"445";2172,181
"446";2172,568
"447";2172,932
"448";2173,318
"449";2173,692
"450";2174,065
"451";2174,444
"452";2174,831
"453";2175,195
"454";2175,596
"455";2175,983
"456";2176,36
"457";2176,747
"458";2177,12
"459";2177,497
"460";2177,898
"461";2178,271
"462";2178,649
"463";2179,022
"464";2179,41
"465";2179,801
"466";2180,174
"467";2180,575
"468";2180,952
"469";2181,339
"470";2181,717
"471";2182,105
"472";2182,478
"473";2182,87
"474";2183,243
"475";2183,616
"476";2184,022
"477";2184,409
"478";2184,768
"479";2185,173
"480";2185,546
"481";2185,934
"482";2186,307
"483";2186,698
"484";2187,071
"485";2187,458
"486";2187,835
"487";2188,223
"488";2188,603
"489";2188,975
"490";2189,377
"491";2189,755
"492";2190,142
"493";2190,515
"494";2190,906
"495";2191,294
"496";2191,681
"497";2192,058
"498";2192,446
"499";2192,847
"500";2193,225
"501";2193,613
"502";2194
"503";2194,377
"504";2194,779
"505";2195,152
"506";2195,529
"507";2195,905
"508";2196,297
"509";2196,67
"510";2197,071
"511";2197,449
"512";2197,836
"513";2198,209
"514";2198,601
"515";2198,988
"516";2199,375
"517";2199,767
"518";2200,155
"519";2200,542
"520";2200,919
"521";2201,307
"522";2201,68
"523";2202,039
"524";2202,416
"525";2202,79
"526";2203,169
"527";2203,543
"528";2203,903
"529";2204,276
"530";2204,653
"531";2205,041
"532";2205,429
"533";2205,802
"534";2206,193
"535";2206,567
"536";2206,954
"537";2207,332
"538";2207,719
"539";2208,107
"540";2208,512
"541";2208,885
"542";2209,277
"543";2209,665
"544";2210,052
"545";2210,432
"546";2210,847
"547";2211,225
"548";2211,612
"549";2212
"550";2212,434
"551";2212,806
"552";2213,198
"553";2213,586
"554";2213,973
"555";2214,366
"556";2214,781
"557";2215,159
"558";2215,56
"559";2215,933
"560";2216,339
"561";2216,726
"562";2217,146
"563";2217,535
"564";2217,913
"565";2218,3
"566";2218,673
"567";2219,065
"568";2219,438
"569";2219,825
"570";2220,199
"571";2220,59
"572";2220,978
"573";2221,352
"574";2221,743
"575";2222,119
"576";2222,509
"577";2222,887
"578";2223,274
"579";2223,647
"580";2224,039
"581";2224,399
"582";2224,795
"583";2225,168
"584";2225,556
"585";2225,929
"586";2226,321
"587";2226,708
"588";2227,096
"589";2227,488
"590";2227,875
"591";2228,249
"592";2228,64
"593";2229,028
"594";2229,434
"595";2229,821
"596";2230,195
"597";2230,601
"598";2230,988
"599";2231,394
"600";2231,795
"601";2232,187
"602";2232,574
"603";2232,962
"604";2233,368
"605";2233,756
"606";2234,147
"607";2234,548
"608";2234,936
"609";2235,329
"610";2235,702
"611";2236,089
"612";2236,481
"613";2236,854
"614";2237,241
"615";2237,633
"616";2238,02
"617";2238,394
"618";2238,785
"619";2239,189
"620";2239,567
"621";2239,954
"622";2240,342
"623";2240,705
"624";2241,093
"625";2241,48
"626";2241,871
"627";2242,245
"628";2242,632
"629";2243,024
"630";2243,412
"631";2243,785
"632";2244,177
"633";2244,564
"634";2244,952
"635";2245,316
"636";2245,704
"637";2246,092
"638";2246,486
"639";2246,888
"640";2247,28
"641";2247,653
"642";2248,041
"643";2248,419
"644";2248,807
"645";2249,194
"646";2249,572
"647";2249,959
"648";2250,333
"649";2250,71
"650";2251,083
"651";2251,47
"652";2251,862
"653";2252,235
"654";2252,622
"655";2252,897
"656";2253,383
"657";2253,771
"658";2254,148
"659";2254,521
"660";2254,908
"661";2255,299
"662";2255,687
"663";2256,059
"664";2256,434
"665";2256,811
"666";2257,185
"667";2257,558
"668";2257,935
"669";2258,295
"670";2258,682
"671";2259,069
"672";2259,447
"673";2259,82
"674";2260,206
"675";2260,584
"676";2260,973
"677";2261,35
"678";2261,737
"679";2262,111
"680";2262,502
"681";2262,875
"682";2263,263
"683";2263,655
"684";2264,014
"685";2264,401
"686";2264,789
"687";2265,166
"688";2265,539
"689";2265,927
"690";2266,318
"691";2266,706
"692";2267,08
"693";2267,458
"694";2267,831
"695";2268,225
"696";2268,612
"697";2268,986
"698";2269,378
"699";2269,751
"700";2270,139
"701";2270,512
"702";2270,917
"703";2271,291
"704";2271,678
"705";2272,042
"706";2272,443
"707";2272,817
"708";2273,194
"709";2273,581
"710";2273,969
"711";2274,347
"712";2274,734
"713";2275,113
"714";2275,5
"715";2275,874
"716";2276,265
"717";2276,652
"718";2277,026
